instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,_date
30891778,120671,MCX26JUN3250PE,MCX,0.0,2026-06-30,3250.0,0.05,625,PE,NFO-OPT,NFO,2026-06-03
30859010,120543,MCX26JUN2550CE,MCX,0.0,2026-06-30,2550.0,0.05,625,CE,NFO-OPT,NFO,2026-06-03
30859266,120544,MCX26JUN2550PE,MCX,0.0,2026-06-30,2550.0,0.05,625,PE,NFO-OPT,NFO,2026-06-03
37549826,146679,MCX26JUN3300PE,MCX,0.0,2026-06-30,3300.0,0.05,625,PE,NFO-OPT,NFO,2026-06-03
10254082,40055,MCX26JUN3800CE,MCX,0.0,2026-06-30,3800.0,0.05,625,CE,NFO-OPT,NFO,2026-06-03
10254338,40056,MCX26JUN3800PE,MCX,0.0,2026-06-30,3800.0,0.05,625,PE,NFO-OPT,NFO,2026-06-03
13284354,51892,MCX26JUN3700CE,MCX,0.0,2026-06-30,3700.0,0.05,625,CE,NFO-OPT,NFO,2026-06-03
13284610,51893,MCX26JUN3700PE,MCX,0.0,2026-06-30,3700.0,0.05,625,PE,NFO-OPT,NFO,2026-06-03
30902786,120714,MCX26JUN3650CE,MCX,0.0,2026-06-30,3650.0,0.05,625,CE,NFO-OPT,NFO,2026-06-03
37550594,146682,MCX26JUN3600CE,MCX,0.0,2026-06-30,3600.0,0.05,625,CE,NFO-OPT,NFO,2026-06-03
37550850,146683,MCX26JUN3600PE,MCX,0.0,2026-06-30,3600.0,0.05,625,PE,NFO-OPT,NFO,2026-06-03
30893058,120676,MCX26JUN3550CE,MCX,0.0,2026-06-30,3550.0,0.05,625,CE,NFO-OPT,NFO,2026-06-03
30902530,120713,MCX26JUN3550PE,MCX,0.0,2026-06-30,3550.0,0.05,625,PE,NFO-OPT,NFO,2026-06-03
12015106,46934,MCX26JUN3500CE,MCX,0.0,2026-06-30,3500.0,0.05,625,CE,NFO-OPT,NFO,2026-06-03
12015362,46935,MCX26JUN3500PE,MCX,0.0,2026-06-30,3500.0,0.05,625,PE,NFO-OPT,NFO,2026-06-03
30892546,120674,MCX26JUN3450CE,MCX,0.0,2026-06-30,3450.0,0.05,625,CE,NFO-OPT,NFO,2026-06-03
30892802,120675,MCX26JUN3450PE,MCX,0.0,2026-06-30,3450.0,0.05,625,PE,NFO-OPT,NFO,2026-06-03
37550082,146680,MCX26JUN3400CE,MCX,0.0,2026-06-30,3400.0,0.05,625,CE,NFO-OPT,NFO,2026-06-03
37550338,146681,MCX26JUN3400PE,MCX,0.0,2026-06-30,3400.0,0.05,625,PE,NFO-OPT,NFO,2026-06-03
30892034,120672,MCX26JUN3350CE,MCX,0.0,2026-06-30,3350.0,0.05,625,CE,NFO-OPT,NFO,2026-06-03
30892290,120673,MCX26JUN3350PE,MCX,0.0,2026-06-30,3350.0,0.05,625,PE,NFO-OPT,NFO,2026-06-03
37545730,146663,MCX26JUN3300CE,MCX,0.0,2026-06-30,3300.0,0.05,625,CE,NFO-OPT,NFO,2026-06-03
37483778,146421,MCX26JUN2500CE,MCX,0.0,2026-06-30,2500.0,0.05,625,CE,NFO-OPT,NFO,2026-06-03
37484034,146422,MCX26JUN2500PE,MCX,0.0,2026-06-30,2500.0,0.05,625,PE,NFO-OPT,NFO,2026-06-03
37483522,146420,MCX26JUN2400PE,MCX,0.0,2026-06-30,2400.0,0.05,625,PE,NFO-OPT,NFO,2026-06-03
30946306,120884,MCX26JUL2900CE,MCX,0.0,2026-07-28,2900.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
30946562,120885,MCX26JUL2900PE,MCX,0.0,2026-07-28,2900.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31823874,124312,MCX26JUL2950CE,MCX,0.0,2026-07-28,2950.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31824130,124313,MCX26JUL2950PE,MCX,0.0,2026-07-28,2950.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31823362,124310,MCX26JUL2850CE,MCX,0.0,2026-07-28,2850.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31823618,124311,MCX26JUL2850PE,MCX,0.0,2026-07-28,2850.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
30946818,120886,MCX26JUL3000CE,MCX,0.0,2026-07-28,3000.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
30947074,120887,MCX26JUL3000PE,MCX,0.0,2026-07-28,3000.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
30945794,120882,MCX26JUL2800CE,MCX,0.0,2026-07-28,2800.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
30946050,120883,MCX26JUL2800PE,MCX,0.0,2026-07-28,2800.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31824386,124314,MCX26JUL3050CE,MCX,0.0,2026-07-28,3050.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31824642,124315,MCX26JUL3050PE,MCX,0.0,2026-07-28,3050.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31822594,124307,MCX26JUL2750CE,MCX,0.0,2026-07-28,2750.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31823106,124309,MCX26JUL2750PE,MCX,0.0,2026-07-28,2750.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
30947330,120888,MCX26JUL3100CE,MCX,0.0,2026-07-28,3100.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
30948098,120891,MCX26JUL3100PE,MCX,0.0,2026-07-28,3100.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
30940162,120860,MCX26JUL2700CE,MCX,0.0,2026-07-28,2700.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
30940930,120863,MCX26JUL2700PE,MCX,0.0,2026-07-28,2700.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31824898,124316,MCX26JUL3150CE,MCX,0.0,2026-07-28,3150.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31825154,124317,MCX26JUL3150PE,MCX,0.0,2026-07-28,3150.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31821570,124303,MCX26JUL2650CE,MCX,0.0,2026-07-28,2650.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31822338,124306,MCX26JUL2650PE,MCX,0.0,2026-07-28,2650.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
30948610,120893,MCX26JUL3200CE,MCX,0.0,2026-07-28,3200.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
30948866,120894,MCX26JUL3200PE,MCX,0.0,2026-07-28,3200.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
30935298,120841,MCX26JUL2600CE,MCX,0.0,2026-07-28,2600.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
30936578,120846,MCX26JUL2600PE,MCX,0.0,2026-07-28,2600.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31825410,124318,MCX26JUL3250CE,MCX,0.0,2026-07-28,3250.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31825666,124319,MCX26JUL3250PE,MCX,0.0,2026-07-28,3250.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31820546,124299,MCX26JUL2550CE,MCX,0.0,2026-07-28,2550.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31820802,124300,MCX26JUL2550PE,MCX,0.0,2026-07-28,2550.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
30950914,120902,MCX26JUL3300PE,MCX,0.0,2026-07-28,3300.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
30953218,120911,MCX26JUL3800CE,MCX,0.0,2026-07-28,3800.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
30952194,120907,MCX26JUL3600CE,MCX,0.0,2026-07-28,3600.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
30952450,120908,MCX26JUL3600PE,MCX,0.0,2026-07-28,3600.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
30951682,120905,MCX26JUL3500CE,MCX,0.0,2026-07-28,3500.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
30951938,120906,MCX26JUL3500PE,MCX,0.0,2026-07-28,3500.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
30951170,120903,MCX26JUL3400CE,MCX,0.0,2026-07-28,3400.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
30951426,120904,MCX26JUL3400PE,MCX,0.0,2026-07-28,3400.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31825922,124320,MCX26JUL3350CE,MCX,0.0,2026-07-28,3350.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31826178,124321,MCX26JUL3350PE,MCX,0.0,2026-07-28,3350.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
30949122,120895,MCX26JUL3300CE,MCX,0.0,2026-07-28,3300.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
30933250,120833,MCX26JUL2500CE,MCX,0.0,2026-07-28,2500.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
30935042,120840,MCX26JUL2500PE,MCX,0.0,2026-07-28,2500.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31834882,124355,MCX26AUG2400CE,MCX,0.0,2026-08-25,2400.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31835138,124356,MCX26AUG2400PE,MCX,0.0,2026-08-25,2400.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31835906,124359,MCX26AUG2600CE,MCX,0.0,2026-08-25,2600.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31836162,124360,MCX26AUG2600PE,MCX,0.0,2026-08-25,2600.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31836418,124361,MCX26AUG2700CE,MCX,0.0,2026-08-25,2700.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31836674,124362,MCX26AUG2700PE,MCX,0.0,2026-08-25,2700.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31836930,124363,MCX26AUG2800CE,MCX,0.0,2026-08-25,2800.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31837186,124364,MCX26AUG2800PE,MCX,0.0,2026-08-25,2800.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31837442,124365,MCX26AUG2900CE,MCX,0.0,2026-08-25,2900.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31837698,124366,MCX26AUG2900PE,MCX,0.0,2026-08-25,2900.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31837954,124367,MCX26AUG3000CE,MCX,0.0,2026-08-25,3000.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31838210,124368,MCX26AUG3000PE,MCX,0.0,2026-08-25,3000.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31838466,124369,MCX26AUG3100CE,MCX,0.0,2026-08-25,3100.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31838722,124370,MCX26AUG3100PE,MCX,0.0,2026-08-25,3100.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31838978,124371,MCX26AUG3200CE,MCX,0.0,2026-08-25,3200.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31839234,124372,MCX26AUG3200PE,MCX,0.0,2026-08-25,3200.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31839490,124373,MCX26AUG3300CE,MCX,0.0,2026-08-25,3300.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31839746,124374,MCX26AUG3300PE,MCX,0.0,2026-08-25,3300.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31840002,124375,MCX26AUG3400CE,MCX,0.0,2026-08-25,3400.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31840258,124376,MCX26AUG3400PE,MCX,0.0,2026-08-25,3400.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31840514,124377,MCX26AUG3500CE,MCX,0.0,2026-08-25,3500.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31840770,124378,MCX26AUG3500PE,MCX,0.0,2026-08-25,3500.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
31841538,124381,MCX26AUG3600CE,MCX,0.0,2026-08-25,3600.0,0.05,225,CE,NFO-OPT,NFO,2026-06-03
31841794,124382,MCX26AUG3600PE,MCX,0.0,2026-08-25,3600.0,0.05,225,PE,NFO-OPT,NFO,2026-06-03
30978818,121011,MFSL26JUN1620CE,MFSL,0.0,2026-06-30,1620.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
30979074,121012,MFSL26JUN1620PE,MFSL,0.0,2026-06-30,1620.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37639170,147028,MFSL26JUN1600CE,MFSL,0.0,2026-06-30,1600.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37639426,147029,MFSL26JUN1600PE,MFSL,0.0,2026-06-30,1600.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37639682,147030,MFSL26JUN1640CE,MFSL,0.0,2026-06-30,1640.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37639938,147031,MFSL26JUN1640PE,MFSL,0.0,2026-06-30,1640.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
30978306,121009,MFSL26JUN1580CE,MFSL,0.0,2026-06-30,1580.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
30978562,121010,MFSL26JUN1580PE,MFSL,0.0,2026-06-30,1580.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
30979330,121013,MFSL26JUN1660CE,MFSL,0.0,2026-06-30,1660.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
30979586,121014,MFSL26JUN1660PE,MFSL,0.0,2026-06-30,1660.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37638658,147026,MFSL26JUN1560CE,MFSL,0.0,2026-06-30,1560.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37638914,147027,MFSL26JUN1560PE,MFSL,0.0,2026-06-30,1560.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37640194,147032,MFSL26JUN1680CE,MFSL,0.0,2026-06-30,1680.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37640450,147033,MFSL26JUN1680PE,MFSL,0.0,2026-06-30,1680.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
30977794,121007,MFSL26JUN1540CE,MFSL,0.0,2026-06-30,1540.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
30978050,121008,MFSL26JUN1540PE,MFSL,0.0,2026-06-30,1540.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
30979842,121015,MFSL26JUN1700CE,MFSL,0.0,2026-06-30,1700.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
30980098,121016,MFSL26JUN1700PE,MFSL,0.0,2026-06-30,1700.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37638146,147024,MFSL26JUN1520CE,MFSL,0.0,2026-06-30,1520.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37638402,147025,MFSL26JUN1520PE,MFSL,0.0,2026-06-30,1520.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37640706,147034,MFSL26JUN1720CE,MFSL,0.0,2026-06-30,1720.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37640962,147035,MFSL26JUN1720PE,MFSL,0.0,2026-06-30,1720.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
30977282,121005,MFSL26JUN1500CE,MFSL,0.0,2026-06-30,1500.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
30977538,121006,MFSL26JUN1500PE,MFSL,0.0,2026-06-30,1500.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
30980354,121017,MFSL26JUN1740CE,MFSL,0.0,2026-06-30,1740.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
30981634,121022,MFSL26JUN1740PE,MFSL,0.0,2026-06-30,1740.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37637634,147022,MFSL26JUN1480CE,MFSL,0.0,2026-06-30,1480.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37637890,147023,MFSL26JUN1480PE,MFSL,0.0,2026-06-30,1480.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37641218,147036,MFSL26JUN1760CE,MFSL,0.0,2026-06-30,1760.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37641474,147037,MFSL26JUN1760PE,MFSL,0.0,2026-06-30,1760.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
30982146,121024,MFSL26JUN1780PE,MFSL,0.0,2026-06-30,1780.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37643778,147046,MFSL26JUN1960CE,MFSL,0.0,2026-06-30,1960.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37643266,147044,MFSL26JUN1920CE,MFSL,0.0,2026-06-30,1920.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37643522,147045,MFSL26JUN1920PE,MFSL,0.0,2026-06-30,1920.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37642754,147042,MFSL26JUN1880CE,MFSL,0.0,2026-06-30,1880.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37643010,147043,MFSL26JUN1880PE,MFSL,0.0,2026-06-30,1880.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
30984962,121035,MFSL26JUN1860CE,MFSL,0.0,2026-06-30,1860.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
30985218,121036,MFSL26JUN1860PE,MFSL,0.0,2026-06-30,1860.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37642242,147040,MFSL26JUN1840CE,MFSL,0.0,2026-06-30,1840.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37642498,147041,MFSL26JUN1840PE,MFSL,0.0,2026-06-30,1840.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
30982402,121025,MFSL26JUN1820CE,MFSL,0.0,2026-06-30,1820.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
30984706,121034,MFSL26JUN1820PE,MFSL,0.0,2026-06-30,1820.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37641730,147038,MFSL26JUN1800CE,MFSL,0.0,2026-06-30,1800.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37641986,147039,MFSL26JUN1800PE,MFSL,0.0,2026-06-30,1800.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
30981890,121023,MFSL26JUN1780CE,MFSL,0.0,2026-06-30,1780.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
30974466,120994,MFSL26JUN1460CE,MFSL,0.0,2026-06-30,1460.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
30977026,121004,MFSL26JUN1460PE,MFSL,0.0,2026-06-30,1460.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37637122,147020,MFSL26JUN1440CE,MFSL,0.0,2026-06-30,1440.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37637378,147021,MFSL26JUN1440PE,MFSL,0.0,2026-06-30,1440.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37636610,147018,MFSL26JUN1400CE,MFSL,0.0,2026-06-30,1400.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37636866,147019,MFSL26JUN1400PE,MFSL,0.0,2026-06-30,1400.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
37636098,147016,MFSL26JUN1360CE,MFSL,0.0,2026-06-30,1360.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
37636354,147017,MFSL26JUN1360PE,MFSL,0.0,2026-06-30,1360.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31896578,124596,MFSL26JUL1620CE,MFSL,0.0,2026-07-28,1620.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31896834,124597,MFSL26JUL1620PE,MFSL,0.0,2026-07-28,1620.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31060738,121331,MFSL26JUL1640CE,MFSL,0.0,2026-07-28,1640.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31060994,121332,MFSL26JUL1640PE,MFSL,0.0,2026-07-28,1640.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31060226,121329,MFSL26JUL1600CE,MFSL,0.0,2026-07-28,1600.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31060482,121330,MFSL26JUL1600PE,MFSL,0.0,2026-07-28,1600.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31913986,124664,MFSL26JUL1660CE,MFSL,0.0,2026-07-28,1660.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31914242,124665,MFSL26JUL1660PE,MFSL,0.0,2026-07-28,1660.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31896066,124594,MFSL26JUL1580CE,MFSL,0.0,2026-07-28,1580.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31896322,124595,MFSL26JUL1580PE,MFSL,0.0,2026-07-28,1580.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31061250,121333,MFSL26JUL1680CE,MFSL,0.0,2026-07-28,1680.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31061506,121334,MFSL26JUL1680PE,MFSL,0.0,2026-07-28,1680.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31059714,121327,MFSL26JUL1560CE,MFSL,0.0,2026-07-28,1560.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31059970,121328,MFSL26JUL1560PE,MFSL,0.0,2026-07-28,1560.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31914498,124666,MFSL26JUL1700CE,MFSL,0.0,2026-07-28,1700.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31914754,124667,MFSL26JUL1700PE,MFSL,0.0,2026-07-28,1700.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31895554,124592,MFSL26JUL1540CE,MFSL,0.0,2026-07-28,1540.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31895810,124593,MFSL26JUL1540PE,MFSL,0.0,2026-07-28,1540.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31061762,121335,MFSL26JUL1720CE,MFSL,0.0,2026-07-28,1720.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31062018,121336,MFSL26JUL1720PE,MFSL,0.0,2026-07-28,1720.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31059202,121325,MFSL26JUL1520CE,MFSL,0.0,2026-07-28,1520.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31059458,121326,MFSL26JUL1520PE,MFSL,0.0,2026-07-28,1520.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31915010,124668,MFSL26JUL1740CE,MFSL,0.0,2026-07-28,1740.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31915266,124669,MFSL26JUL1740PE,MFSL,0.0,2026-07-28,1740.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31895042,124590,MFSL26JUL1500CE,MFSL,0.0,2026-07-28,1500.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31895298,124591,MFSL26JUL1500PE,MFSL,0.0,2026-07-28,1500.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31062274,121337,MFSL26JUL1760CE,MFSL,0.0,2026-07-28,1760.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31062530,121338,MFSL26JUL1760PE,MFSL,0.0,2026-07-28,1760.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31058690,121323,MFSL26JUL1480CE,MFSL,0.0,2026-07-28,1480.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31058946,121324,MFSL26JUL1480PE,MFSL,0.0,2026-07-28,1480.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31915778,124671,MFSL26JUL1780PE,MFSL,0.0,2026-07-28,1780.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31064322,121345,MFSL26JUL1920CE,MFSL,0.0,2026-07-28,1920.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31064578,121346,MFSL26JUL1920PE,MFSL,0.0,2026-07-28,1920.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31063810,121343,MFSL26JUL1880CE,MFSL,0.0,2026-07-28,1880.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31064066,121344,MFSL26JUL1880PE,MFSL,0.0,2026-07-28,1880.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31063298,121341,MFSL26JUL1840CE,MFSL,0.0,2026-07-28,1840.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31063554,121342,MFSL26JUL1840PE,MFSL,0.0,2026-07-28,1840.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31916034,124672,MFSL26JUL1820CE,MFSL,0.0,2026-07-28,1820.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31916290,124673,MFSL26JUL1820PE,MFSL,0.0,2026-07-28,1820.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31062786,121339,MFSL26JUL1800CE,MFSL,0.0,2026-07-28,1800.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31063042,121340,MFSL26JUL1800PE,MFSL,0.0,2026-07-28,1800.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31915522,124670,MFSL26JUL1780CE,MFSL,0.0,2026-07-28,1780.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31885058,124551,MFSL26JUL1460CE,MFSL,0.0,2026-07-28,1460.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31894786,124589,MFSL26JUL1460PE,MFSL,0.0,2026-07-28,1460.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31058178,121321,MFSL26JUL1440CE,MFSL,0.0,2026-07-28,1440.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31058434,121322,MFSL26JUL1440PE,MFSL,0.0,2026-07-28,1440.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31057666,121319,MFSL26JUL1400CE,MFSL,0.0,2026-07-28,1400.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31057922,121320,MFSL26JUL1400PE,MFSL,0.0,2026-07-28,1400.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31057154,121317,MFSL26JUL1360CE,MFSL,0.0,2026-07-28,1360.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31057410,121318,MFSL26JUL1360PE,MFSL,0.0,2026-07-28,1360.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31945218,124786,MFSL26AUG1360CE,MFSL,0.0,2026-08-25,1360.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31951874,124812,MFSL26AUG1360PE,MFSL,0.0,2026-08-25,1360.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31952642,124815,MFSL26AUG1440CE,MFSL,0.0,2026-08-25,1440.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31952898,124816,MFSL26AUG1440PE,MFSL,0.0,2026-08-25,1440.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31953154,124817,MFSL26AUG1480CE,MFSL,0.0,2026-08-25,1480.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31954434,124822,MFSL26AUG1480PE,MFSL,0.0,2026-08-25,1480.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31954690,124823,MFSL26AUG1520CE,MFSL,0.0,2026-08-25,1520.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
31954946,124824,MFSL26AUG1520PE,MFSL,0.0,2026-08-25,1520.0,0.05,400,PE,NFO-OPT,NFO,2026-06-03
31955202,124825,MFSL26AUG1560CE,MFSL,0.0,2026-08-25,1560.0,0.05,400,CE,NFO-OPT,NFO,2026-06-03
