instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,_date
6228481,24330,737AP33A-SG,SDL AP 7.37% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6228737,24331,738PN33-SG,SDL PN 7.38% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6228993,24332,735TN34-SG,SDL TN 7.35% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6229249,24333,738PN34-SG,SDL PN 7.38% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6229505,24334,739ML34-SG,SDL ML 7.39% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6229761,24335,737AP36-SG,SDL AP 7.37% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6230017,24336,739MN36-SG,SDL MN 7.39% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6230273,24337,736TS37-SG,SDL TS 7.36% 2037,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6230529,24338,736AP41-SG,SDL AP 7.36% 2041,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6230785,24339,737TS42-SG,SDL TS 7.37% 2042,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6231041,24340,736AP45-SG,SDL AP 7.36% 2045,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6231297,24341,736JK46-SG,SDL JK 7.36% 2046,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6231553,24342,742KL46-SG,SDL KL 7.42% 2046,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6231809,24343,736AP48-SG,SDL AP 7.36% 2048,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6232833,24347,864CIFL29A-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6234369,24353,NEPHROCARE-ST,NEPHRO CARE INDIA,0.0,,0.0,0.05,400,EQ,NSE,NSE,2026-06-03
6237185,24364,743NBFID34-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6237697,24366,SBISILVER,SBI SILVER ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6238465,24369,SBISILINAV,SBIAMC - SBISILINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6238721,24370,823SFL34-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6239233,24372,833PHFL29-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6239745,24374,LIQUIDSHRI,SHRIRAM NIFTY 1D RATE LIQUID ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6240513,24377,LIQSHRINAV,SHRIRAM - LIQSHRINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6240769,24378,RELIABLE,RELIABLE DATA SERVICE,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6242049,24383,792TCHF34-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6242561,24385,KARMAENG,KARMA ENERGY,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6242817,24386,BANSALWIRE,BANSAL WIRE INDUSTRIES L,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
6244097,24391,DELPHIFX,DELPHI WORLD MONEY,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6245889,24398,EMCURE,EMCURE PHARMACEUTICALS L,0.0,,0.0,0.1,1,EQ,NSE,NSE,2026-06-03
6247169,24403,ASHIANA,ASHIANA HOUSING,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
6247425,24404,ABGSEC,ADITYA BIRLA SUN LIFE CRISIL BROAD BASED GILT ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6248705,24409,DHANUKA,DHANUKA AGRITECH,0.0,,0.0,0.1,1,EQ,NSE,NSE,2026-06-03
6249217,24411,ABGSECINAV,BIRLASLAMC - ABGSECINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6251009,24418,DHANSA-ST,DHANSA LABS,0.0,,0.0,0.05,2000,EQ,NSE,NSE,2026-06-03
6251265,24419,733GA39-SG,SDL GA 7.33% 2039,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6251521,24420,732HR36-SG,SDL HR 7.32% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6251777,24421,738JK49-SG,SDL JK 7.38% 2049,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6252033,24422,732RJ34-SG,SDL RJ 7.32% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6252289,24423,736RJ46-SG,SDL RJ 7.36% 2046,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6252545,24424,731TN54-SG,SDL TN 7.31% 2054,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6255361,24435,EFFWA-SM,EFFWA INFRA & RESEARCH L,0.0,,0.0,0.05,400,EQ,NSE,NSE,2026-06-03
6256385,24439,GGBL-SM,GANESH GREEN BHARAT,0.0,,0.0,0.05,300,EQ,NSE,NSE,2026-06-03
6257409,24443,820ABSLI34-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6257921,24445,AGIIL,AGI INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
6260481,24455,736SBI39-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6262017,24461,EVINDIA,MIRAE ASSET NIFTY EV AND NEW AGE AUTOMOTIVE ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6262785,24464,817ABHF27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6263297,24466,812ABHF29-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6263809,24468,EVINDINAV,MIRAEAMC - EVINDINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6264833,24472,7865LICH26-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6265345,24474,739IRFC34-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6265857,24476,862HHFL29-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6266369,24478,SAHAJSOLAR-SM,SAHAJ SOLAR,0.0,,0.0,0.05,400,EQ,NSE,NSE,2026-06-03
6267393,24482,820TFSIL29-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6267905,24484,736IOCL29-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6268417,24486,735HP34-SG,SDL HP 7.35% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6268673,24487,732TS36-SG,SDL TS 7.32% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6268929,24488,732HR36A-SG,SDL HR 7.32% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6269185,24489,735MZ37-SG,SDL MZ 7.35% 2037,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6269441,24490,733TS40-SG,SDL TS 7.33% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6269697,24491,733AP40-SG,SDL AP 7.33% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6269953,24492,735JK51-SG,SDL JK 7.35% 2051,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6270209,24493,733AP43A-SG,SDL AP 7.33% 2043,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6272001,24500,756RECL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6272513,24502,745RECL35-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6273025,24504,SATIPOLY-SM,SATI POLY PLAST,0.0,,0.0,0.05,500,EQ,NSE,NSE,2026-06-03
6274817,24511,PRIZOR-ST,PRIZOR VIZTECH,0.0,,0.0,0.05,400,EQ,NSE,NSE,2026-06-03
6275073,24512,897MFL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6275585,24514,74CB34-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6276097,24516,754BOI34-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6277121,24520,TUNWAL-SM,TUNWAL E-MOTORS,0.0,,0.0,0.05,2000,EQ,NSE,NSE,2026-06-03
6278145,24524,SBINEQWETF,SBI NIFTY50 EQUAL WEIGHT ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6278913,24527,SBINEQINAV,SBIAMC - SBINEQINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6279169,24528,KATARIA-SM,KATARIA INDUSTRIES,0.0,,0.0,0.05,600,EQ,NSE,NSE,2026-06-03
6280193,24532,FILATEX,FILATEX INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6280449,24533,OILIETF,ICICI PRUDENTIAL NIFTY OIL & GAS ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6281729,24538,MAITHANALL,MAITHAN ALLOYS,0.0,,0.0,0.1,1,EQ,NSE,NSE,2026-06-03
6283521,24545,MACOBSTECH-SM,MACOBS TECHNOLOGIES,0.0,,0.0,0.05,800,EQ,NSE,NSE,2026-06-03
6284545,24549,10157PCP27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6285057,24551,OILETFINAV,ICICIPRAMC - OILETFINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6286337,24556,835TPL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6286849,24558,801TCL34-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6287361,24560,738PGCIL34-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6287873,24562,733TN32-SG,SDL TN 7.33% 2032,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6288129,24563,734TN34-SG,SDL TN 7.34% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6288385,24564,736GA34-SG,SDL GA 7.36% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6288641,24565,736RJ34-SG,SDL RJ 7.36% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6288897,24566,734TS37-SG,SDL TS 7.34% 2037,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6289153,24567,735AS39-SG,SDL AS 7.35% 2039,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6289409,24568,735TS40-SG,SDL TS 7.35% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6289665,24569,736WB40-SG,SDL WB 7.36% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6289921,24570,733TS42-SG,SDL TS 7.33% 2042,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6290177,24571,733KL54-SG,SDL KL 7.33% 2054,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6292481,24580,739IREDA39-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6292993,24582,SANSTAR,SANSTAR,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6294273,24587,975SCL29-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6294785,24589,RNFI-SM,RNFI SERVICES,0.0,,0.0,0.05,600,EQ,NSE,NSE,2026-06-03
6295809,24593,860GFL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6296321,24595,RUSHIL,RUSHIL DECOR,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6296577,24596,RELTD,RAVINDRA ENERGY,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6298625,24604,850CIFL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6299905,24609,VLINFRA-ST,V.L.INFRAPROJECTS,0.0,,0.0,0.05,1500,EQ,NSE,NSE,2026-06-03
6300161,24610,AVANTEL,AVANTEL,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6304769,24628,CHETANA-ST,CHETANA EDUCATION,0.0,,0.0,0.05,1600,EQ,NSE,NSE,2026-06-03
6305025,24629,MIEL-SM,MANGLAM INFRA & ENG,0.0,,0.0,0.05,2000,EQ,NSE,NSE,2026-06-03
6306817,24636,830ABHFL34-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6307329,24638,APRAMEYA-SM,APRAMEYA ENGINEERING,0.0,,0.0,0.05,500,EQ,NSE,NSE,2026-06-03
6309121,24645,TROM-ST,TROM INDUSTRIES,0.0,,0.0,0.05,600,EQ,NSE,NSE,2026-06-03
6309377,24646,727TN32-SG,SDL TN 7.27% 2032,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6309633,24647,727MH34-SG,SDL MH 7.27% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6309889,24648,729RJ34-SG,SDL RJ 7.29% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6310145,24649,734PN35-SG,SDL PN 7.34% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6310401,24650,734HR36-SG,SDL HR 7.34% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6310657,24651,730MH38-SG,SDL MH 7.30% 2038,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6310913,24652,733AP39-SG,SDL AP 7.33% 2039,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6311169,24653,730MH39-SG,SDL MH 7.30% 2039,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6311425,24654,735WB40-SG,SDL WB 7.35% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6311681,24655,735WB43-SG,SDL WB 7.35% 2043,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6311937,24656,734AP44-SG,SDL AP 7.34% 2044,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6312193,24657,733MH44-SG,SDL MH 7.33% 2044,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6312449,24658,734RJ45A-SG,SDL RJ 7.34% 2045,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6312705,24659,735JK46-SG,SDL JK 7.35% 2046,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6312961,24660,734AP49A-SG,SDL AP 7.34% 2049,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6313217,24661,735RJ49-SG,SDL RJ 7.35% 2049,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6313473,24662,731TS50-SG,SDL TS 7.31% 2050,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6313729,24663,730KL52-SG,SDL KL 7.30% 2052,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6313985,24664,729TN54-SG,SDL TN 7.29% 2054,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6314241,24665,724TN30-SG,SDL TN 7.24% 2030,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6314497,24666,734PN32-SG,SDL PN 7.34% 2032,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6315521,24670,85GHFL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6316033,24672,737IRFC29-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6316545,24674,SATECH-SM,S A TECH SOFTWARE INDIA L,0.0,,0.0,0.05,1000,EQ,NSE,NSE,2026-06-03
6317569,24678,ESPRIT-SM,ESPRIT STONES,0.0,,0.0,0.05,1600,EQ,NSE,NSE,2026-06-03
6318593,24682,910CIFL31-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6321409,24693,1650RARL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6321921,24695,818TFSIL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6322433,24697,SSEGL-SM,SATHLOKHAR SYN E&C GLOB L,0.0,,0.0,0.05,200,EQ,NSE,NSE,2026-06-03
6323457,24701,BULKCORP-SM,BULKCORP INTERNATIONAL L,0.0,,0.0,0.05,1200,EQ,NSE,NSE,2026-06-03
6324481,24705,697GR2034-GS,GOI LOAN   6.97% 2034,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6324993,24707,RAJINDLTD-SM,RAJPUTANA INDUSTRIES,0.0,,0.0,0.05,1500,EQ,NSE,NSE,2026-06-03
6326017,24711,ASHALOG-SM,ASHAPURA LOGISTICS,0.0,,0.0,0.05,1000,EQ,NSE,NSE,2026-06-03
6327041,24715,AKUMS,AKUMS DRUGS AND PHARMA L,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
6328321,24720,798SHFL26-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6329089,24723,830SICC27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6329345,24724,828SICC26-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6329857,24726,UTSSAV-SM,UTSSAV CZ GOLD JEWELS,0.0,,0.0,0.05,600,EQ,NSE,NSE,2026-06-03
6330881,24730,RUBFILA,RUBFILA INTERNATIONAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6332161,24735,RPEL,RAGHAV PRODUCTIVITY ENH L,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
6333697,24741,787SDIL30-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6333953,24742,CEIGALL,CEIGALL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
6335233,24747,DHARIWAL-SM,DHARIWALCORP,0.0,,0.0,0.05,3000,EQ,NSE,NSE,2026-06-03
6336257,24751,725HP33-SG,SDL HP 7.25% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6336513,24752,722MH34-SG,SDL MH 7.22% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6336769,24753,723TN34-SG,SDL TN 7.23% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6337025,24754,726MP35-SG,SDL MP 7.26% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6337281,24755,726HR36-SG,SDL HR 7.26% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6337537,24756,727MH39-SG,SDL MH 7.27% 2039,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6337793,24757,731KL40-SG,SDL KL 7.31% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6338049,24758,729TS42-SG,SDL TS 7.29% 2042,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6338305,24759,727MH44-SG,SDL MH 7.27% 2044,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6338561,24760,728MP45-SG,SDL MP 7.28% 2045,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6338817,24761,729JK45-SG,SDL JK 7.29% 2045,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6339073,24762,728TS46-SG,SDL TS 7.28% 2046,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6339329,24763,726MH49-SG,SDL MH 7.26% 2049,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6339585,24764,727KL59-SG,SDL KL 7.27% 2059,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6339841,24765,73AS39-SG,SDL AS 7.3% 2039,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6340097,24766,729TS40-SG,SDL TS 7.29% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6341889,24773,80956ABH26-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6342401,24775,799RCFL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6342913,24777,OLAELEC,OLA ELECTRIC MOBILITY,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6343937,24781,BSLNIFTY,ADITYA BIRLA SUN LIFE NIFTY 50 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6346497,24791,PPSL-ST,PICTUREPOST STUDIOS,0.0,,0.0,0.05,3000,EQ,NSE,NSE,2026-06-03
6347265,24794,890MFL27A-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6347777,24796,828PHFL26-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6348289,24798,GROWWEV,GROWW NIFTY EV & NEW AGE AUTOMOTIVE ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6349057,24801,GROWEVINAV,GROWWAMC - GROWEVINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6350081,24805,755RECL26-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6351105,24809,UNIECOM,UNICOMMERCE ESOLUTIONS L,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6352385,24814,FIRSTCRY,BRAINBEES SOLUTIONS,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6353665,24819,849ABSLI34-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6354177,24821,975SCL28A-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6354689,24823,MANCREDIT,MANGAL CREDIT N FINCORP L,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6355969,24828,119VCCL26-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6356481,24830,AESTHETIK-SM,AESTHETIK ENGINEERS,0.0,,0.0,0.05,1000,EQ,NSE,NSE,2026-06-03
6357505,24834,736NBFID44-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6358017,24836,728TS45-SG,SDL TS 7.28% 2045,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6358273,24837,727JK49-SG,SDL JK 7.27% 2049,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6358529,24838,705GJ28-SG,SDL GJ 7.05% 2028,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6358785,24839,706GJ29-SG,SDL GJ 7.06% 2029,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6359041,24840,726BR33-SG,SDL BR 7.26% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6359297,24841,721TN34-SG,SDL TN 7.21% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6359553,24842,726TS35-SG,SDL TS 7.26% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6359809,24843,728TS38-SG,SDL TS 7.28% 2038,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6360833,24847,GSEC10ABSL,ADITYA BIRLA SUN LIFE CRISIL 10 YEAR GILT ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6361601,24850,GSEC10INAV,BIRLASLAMC - GSEC10INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6361857,24851,SUYOG,SUYOG TELEMATICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
6363137,24856,SSDL,SARASWATI SAREE DEPOT,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6364417,24861,METALIETF,ICICI PRUDENTIAL NIFTY METAL ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6365953,24867,POSITRON-ST,POSITRON ENERGY,0.0,,0.0,0.05,300,EQ,NSE,NSE,2026-06-03
6366721,24870,INVENTURE,INVENTURE GRO & SEC,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6367233,24872,SUNLITE-ST,SUNLITE RECYCLING IND,0.0,,0.0,0.05,300,EQ,NSE,NSE,2026-06-03
6368257,24876,METALIINAV,ICICIPRAMC - METALIINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6368513,24877,AAFS28A-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6369793,24882,BALCO-ST,SOLVE PLASTIC PRODUCTS L,0.0,,0.0,0.05,1200,EQ,NSE,NSE,2026-06-03
6370049,24883,781TCHE27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6370561,24885,721MH35-SG,SDL MH 7.21% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6370817,24886,724HR36-SG,SDL HR 7.24% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6371073,24887,725HR39-SG,SDL HR 7.25% 2039,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6371329,24888,723MH40-SG,SDL MH 7.23% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6371585,24889,724WB42-SG,SDL WB 7.24% 2042,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6371841,24890,722MH45-SG,SDL MH 7.22% 2045,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6372097,24891,722MH50-SG,SDL MH 7.22% 2050,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6372353,24892,723JK51-SG,SDL JK 7.23% 2051,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6372609,24893,72MZ31-SG,SDL MZ 7.2% 2031,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6372865,24894,724BR33-SG,SDL BR 7.24% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6373121,24895,719TN34-SG,SDL TN 7.19% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
6374145,24899,732PFCL39-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6374657,24901,845NOM27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6375169,24903,845NOM27A-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6375681,24905,BRACEPORT-SM,BRACE PORT LOGISTICS,0.0,,0.0,0.05,1600,EQ,NSE,NSE,2026-06-03
6376705,24909,INTERARCH,INTERARCH BLDNG SOLTN,0.0,,0.0,0.1,1,EQ,NSE,NSE,2026-06-03
6377985,24914,FORCAS-SM,FORCAS STUDIO,0.0,,0.0,0.05,1600,EQ,NSE,NSE,2026-06-03
6380545,24924,ELGIRUBCO,ELGI RUBBER CO.,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6383105,24934,GLOBALE-BE,GLOBALE TESSILE,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6383873,24937,MFML,MAHALAXMI FABRIC MILLS LT,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
6385153,24942,775LICH29-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
